ModelFile,Condition,ImageID,Reduction,Peak_Y,Peak_Value,Lowest_Y,Peak_Region
SE-Conv-L1_FaceBased_R32.pth,E,6,32,129,99.78859,0,Nose
SE-Conv-L1_FaceBased_R32.pth,E,7,32,129,99.54172,0,Nose
SE-Conv-L1_FaceBased_R32.pth,E,8,32,129,104.22099,26,Nose
SE-Conv-L1_FaceBased_R32.pth,E,9,32,129,99.444046,26,Nose
SE-Conv-L1_FaceBased_R32.pth,E,10,32,129,106.415054,26,Nose
SE-Conv-L1_FaceBased_R32.pth,E,11,32,129,108.7142,42,Nose
SE-Conv-L1_FaceBased_R32.pth,E,12,32,129,104.29013,26,Nose
SE-Conv-L1_FaceBased_R32.pth,E,13,32,215,95.94365,164,Background
SE-Conv-L1_FaceBased_R32.pth,E,14,32,215,130.68445,164,Background
SE-Conv-L1_FaceBased_R32.pth,E,15,32,129,111.952286,164,Nose
SE-Conv-L1_FaceBased_R32.pth,E,16,32,129,103.72276,164,Nose
SE-Conv-L1_FaceBased_R32.pth,E,17,32,129,86.28183,180,Nose
SE-Conv-L1_FaceBased_R32.pth,E,18,32,25,106.00188,164,Background
SE-Conv-L1_FaceBased_R32.pth,E,19,32,26,151.07846,163,Background
SE-Conv-L1_FaceBased_R32.pth,E,20,32,25,110.489624,164,Background
SE-Conv-L1_FaceBased_R32.pth,E,21,32,25,107.83031,180,Background
SE-Conv-L1_FaceBased_R32.pth,Full,1,32,112,106.08179,60,Background
SE-Conv-L1_FaceBased_R32.pth,Full,2,32,111,108.95532,180,Background
SE-Conv-L1_FaceBased_R32.pth,Full,3,32,111,117.562454,164,Background
SE-Conv-L1_FaceBased_R32.pth,Full,4,32,111,115.40787,164,Background
SE-Conv-L1_FaceBased_R32.pth,Full,5,32,111,114.64094,164,Background
SE-Conv-L1_FaceBased_R32.pth,Full,6,32,111,96.13592,181,Background
SE-Conv-L1_FaceBased_R32.pth,Full,7,32,111,114.823715,43,Background
SE-Conv-L1_FaceBased_R32.pth,Full,8,32,95,103.38263,197,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,9,32,95,99.966644,197,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,10,32,95,96.9413,197,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,11,32,95,91.29193,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,12,32,95,84.761314,164,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,13,32,95,96.74417,146,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,14,32,111,94.101944,180,Background
SE-Conv-L1_FaceBased_R32.pth,Full,15,32,111,78.99083,60,Background
SE-Conv-L1_FaceBased_R32.pth,Full,16,32,111,76.50697,164,Background
SE-Conv-L1_FaceBased_R32.pth,Full,17,32,112,75.48737,60,Background
SE-Conv-L1_FaceBased_R32.pth,Full,18,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,Full,19,32,94,17.424377,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,Full,20,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,Full,21,32,95,91.40985,215,Eyes
SE-Conv-L1_FaceBased_R32.pth,M,1,32,198,33.62793,215,Mouth
SE-Conv-L1_FaceBased_R32.pth,M,2,32,77,23.120401,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,M,3,32,77,55.087257,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,M,4,32,77,33.64063,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,M,5,32,198,20.859587,0,Mouth
SE-Conv-L1_FaceBased_R32.pth,M,6,32,198,34.890343,78,Mouth
SE-Conv-L1_FaceBased_R32.pth,M,7,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,8,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,9,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,10,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,11,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,12,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,13,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,14,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,15,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,16,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,17,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,18,32,198,53.5117,26,Mouth
SE-Conv-L1_FaceBased_R32.pth,M,19,32,94,24.74555,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,M,20,32,0,0,0,Background
SE-Conv-L1_FaceBased_R32.pth,M,21,32,94,33.016068,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,N,1,32,0,128.63269,60,Background
SE-Conv-L1_FaceBased_R32.pth,N,2,32,0,118.71242,163,Background
SE-Conv-L1_FaceBased_R32.pth,N,3,32,0,133.14876,163,Background
SE-Conv-L1_FaceBased_R32.pth,N,4,32,0,171.827,60,Background
SE-Conv-L1_FaceBased_R32.pth,N,5,32,0,156.51088,77,Background
SE-Conv-L1_FaceBased_R32.pth,N,6,32,0,144.60376,60,Background
SE-Conv-L1_FaceBased_R32.pth,N,7,32,0,137.47078,60,Background
SE-Conv-L1_FaceBased_R32.pth,N,8,32,0,112.064575,43,Background
SE-Conv-L1_FaceBased_R32.pth,N,9,32,94,29.289103,26,Eyes
SE-Conv-L1_FaceBased_R32.pth,N,10,32,215,32.49031,26,Background
SE-Conv-L1_FaceBased_R32.pth,N,11,32,94,51.090042,43,Eyes
SE-Conv-L1_FaceBased_R32.pth,N,12,32,215,68.18823,43,Background
SE-Conv-L1_FaceBased_R32.pth,N,13,32,94,17.3785,26,Eyes
SE-Conv-L1_FaceBased_R32.pth,N,14,32,0,33.06958,26,Background
SE-Conv-L1_FaceBased_R32.pth,N,15,32,0,133.01797,112,Background
SE-Conv-L1_FaceBased_R32.pth,N,16,32,0,176.63892,60,Background
SE-Conv-L1_FaceBased_R32.pth,N,17,32,0,115.516685,43,Background
SE-Conv-L1_FaceBased_R32.pth,N,18,32,77,36.46663,26,Eyes
SE-Conv-L1_FaceBased_R32.pth,N,19,32,77,24.540026,0,Eyes
SE-Conv-L1_FaceBased_R32.pth,N,20,32,215,29.13982,26,Background
SE-Conv-L1_FaceBased_R32.pth,N,21,32,77,17.742521,0,Eyes
SE-Conv-L1_FaceBased_R4.pth,E,1,4,146,71.68405,26,Nose
SE-Conv-L1_FaceBased_R4.pth,E,2,4,146,80.087746,42,Nose
SE-Conv-L1_FaceBased_R4.pth,E,3,4,146,81.3669,42,Nose
SE-Conv-L1_FaceBased_R4.pth,E,4,4,146,78.71689,26,Nose
SE-Conv-L1_FaceBased_R4.pth,E,5,4,146,82.469734,60,Nose
SE-Conv-L1_FaceBased_R4.pth,E,6,4,146,74.63678,60,Nose
SE-Conv-L1_FaceBased_R4.pth,E,7,4,146,61.105938,60,Nose
SE-Conv-L1_FaceBased_R4.pth,E,8,4,146,82.918884,60,Nose
SE-Conv-L1_FaceBased_R4.pth,E,9,4,163,77.35617,94,Background
SE-Conv-L1_FaceBased_R4.pth,E,10,4,164,81.85986,94,Background
SE-Conv-L1_FaceBased_R4.pth,E,11,4,163,85.73125,94,Background
SE-Conv-L1_FaceBased_R4.pth,E,12,4,163,81.7953,95,Background
SE-Conv-L1_FaceBased_R4.pth,E,13,4,163,79.098434,94,Background
SE-Conv-L1_FaceBased_R4.pth,E,14,4,180,76.08194,95,Mouth
SE-Conv-L1_FaceBased_R4.pth,E,15,4,146,62.73166,0,Nose
SE-Conv-L1_FaceBased_R4.pth,E,16,4,163,83.39777,215,Background
SE-Conv-L1_FaceBased_R4.pth,E,17,4,146,89.44193,215,Nose
SE-Conv-L1_FaceBased_R4.pth,E,18,4,163,93.46701,94,Background
SE-Conv-L1_FaceBased_R4.pth,E,19,4,146,87.75827,198,Nose
SE-Conv-L1_FaceBased_R4.pth,E,20,4,164,87.76927,215,Background
SE-Conv-L1_FaceBased_R4.pth,E,21,4,146,93.088776,215,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,1,4,95,89.16134,0,Eyes
SE-Conv-L1_FaceBased_R4.pth,Full,2,4,94,86.33992,0,Eyes
SE-Conv-L1_FaceBased_R4.pth,Full,3,4,94,99.03372,0,Eyes
SE-Conv-L1_FaceBased_R4.pth,Full,4,4,111,49.17489,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,5,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,6,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,7,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,8,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,9,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,10,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,11,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,12,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,13,4,129,56.157883,0,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,14,4,112,56.963882,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,15,4,128,87.47073,0,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,16,4,129,90.76121,26,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,17,4,129,96.490105,26,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,18,4,129,92.739876,198,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,19,4,112,73.68419,0,Background
SE-Conv-L1_FaceBased_R4.pth,Full,20,4,129,72.0578,0,Nose
SE-Conv-L1_FaceBased_R4.pth,Full,21,4,129,91.12457,60,Nose
SE-Conv-L1_FaceBased_R4.pth,M,1,4,129,35.36117,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,2,4,129,39.685795,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,3,4,163,57.74467,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,4,4,163,55.74122,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,5,4,129,59.161877,26,Nose
SE-Conv-L1_FaceBased_R4.pth,M,6,4,180,17.23437,0,Mouth
SE-Conv-L1_FaceBased_R4.pth,M,7,4,129,76.56575,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,8,4,129,60.077892,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,9,4,129,37.642056,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,10,4,112,32.094765,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,11,4,128,25.599728,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,12,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,13,4,129,17.424381,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,14,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,15,4,0,0,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,16,4,129,17.501133,0,Nose
SE-Conv-L1_FaceBased_R4.pth,M,17,4,95,67.85597,26,Eyes
SE-Conv-L1_FaceBased_R4.pth,M,18,4,95,59.505978,26,Eyes
SE-Conv-L1_FaceBased_R4.pth,M,19,4,111,36.702866,0,Background
SE-Conv-L1_FaceBased_R4.pth,M,20,4,112,36.571625,26,Background
SE-Conv-L1_FaceBased_R4.pth,M,21,4,111,38.440346,181,Background
SE-Conv-L1_FaceBased_R4.pth,N,1,4,215,74.44151,164,Background
SE-Conv-L1_FaceBased_R4.pth,N,2,4,0,93.112045,164,Background
SE-Conv-L1_FaceBased_R4.pth,N,3,4,0,135.42795,60,Background
SE-Conv-L1_FaceBased_R4.pth,N,4,4,129,122.66721,197,Nose
SE-Conv-L1_FaceBased_R4.pth,N,5,4,215,103.1375,197,Background
SE-Conv-L1_FaceBased_R4.pth,N,6,4,146,89.208244,197,Nose
SE-Conv-L1_FaceBased_R4.pth,N,7,4,0,65.36497,164,Background
SE-Conv-L1_FaceBased_R4.pth,N,8,4,25,90.57094,197,Background
SE-Conv-L1_FaceBased_R4.pth,N,9,4,25,90.8004,197,Background
SE-Conv-L1_FaceBased_R4.pth,N,10,4,25,69.50332,197,Background
SE-Conv-L1_FaceBased_R4.pth,N,11,4,26,84.52644,164,Background
SE-Conv-L1_FaceBased_R4.pth,N,12,4,25,48.275314,197,Background
SE-Conv-L1_FaceBased_R4.pth,N,13,4,26,91.5694,111,Background
SE-Conv-L1_FaceBased_R4.pth,N,14,4,26,67.91145,197,Background
SE-Conv-L1_FaceBased_R4.pth,N,15,4,215,42.99427,0,Background
SE-Conv-L1_FaceBased_R4.pth,N,16,4,215,88.39379,43,Background
SE-Conv-L1_FaceBased_R4.pth,N,17,4,180,42.8276,0,Mouth
SE-Conv-L1_FaceBased_R4.pth,N,18,4,180,32.25232,0,Mouth
SE-Conv-L1_FaceBased_R4.pth,N,19,4,180,27.873371,0,Mouth
SE-Conv-L1_FaceBased_R4.pth,N,20,4,94,38.2189,0,Eyes
SE-Conv-L1_FaceBased_R4.pth,N,21,4,94,17.277397,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,1,8,94,49.594517,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,2,8,94,56.635704,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,3,8,94,52.699154,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,4,8,94,48.237854,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,5,8,94,39.293587,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,6,8,163,64.45278,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,7,8,94,30.105917,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,E,8,8,215,17.234375,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,9,8,163,56.528812,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,10,8,163,74.39841,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,11,8,215,17.234375,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,12,8,146,67.064545,198,Nose
SE-Conv-L1_FaceBased_R8.pth,E,13,8,146,81.87133,197,Nose
SE-Conv-L1_FaceBased_R8.pth,E,14,8,129,97.24407,197,Nose
SE-Conv-L1_FaceBased_R8.pth,E,15,8,163,73.446434,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,16,8,128,94.256996,197,Nose
SE-Conv-L1_FaceBased_R8.pth,E,17,8,163,83.652374,111,Background
SE-Conv-L1_FaceBased_R8.pth,E,18,8,163,92.54033,112,Background
SE-Conv-L1_FaceBased_R8.pth,E,19,8,163,88.30773,0,Background
SE-Conv-L1_FaceBased_R8.pth,E,20,8,163,84.21675,111,Background
SE-Conv-L1_FaceBased_R8.pth,E,21,8,163,79.34304,43,Background
SE-Conv-L1_FaceBased_R8.pth,Full,1,8,180,43.285408,26,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,2,8,94,42.884277,181,Eyes
SE-Conv-L1_FaceBased_R8.pth,Full,3,8,180,67.06998,43,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,4,8,180,71.99472,26,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,5,8,0,0,0,Background
SE-Conv-L1_FaceBased_R8.pth,Full,6,8,180,31.063738,95,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,7,8,77,17.424377,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,Full,8,8,215,27.1045,26,Background
SE-Conv-L1_FaceBased_R8.pth,Full,9,8,215,88.43616,60,Background
SE-Conv-L1_FaceBased_R8.pth,Full,10,8,180,70.35889,43,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,11,8,180,77.27629,60,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,12,8,180,69.137596,60,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,13,8,180,73.244705,0,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,14,8,180,85.8883,94,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,15,8,180,70.64088,0,Mouth
SE-Conv-L1_FaceBased_R8.pth,Full,16,8,217,118.60504,180,Background
SE-Conv-L1_FaceBased_R8.pth,Full,17,8,215,111.33763,0,Background
SE-Conv-L1_FaceBased_R8.pth,Full,18,8,217,127.65502,197,Background
SE-Conv-L1_FaceBased_R8.pth,Full,19,8,215,171.28166,0,Background
SE-Conv-L1_FaceBased_R8.pth,Full,20,8,215,161.64432,146,Background
SE-Conv-L1_FaceBased_R8.pth,Full,21,8,215,78.676056,0,Background
SE-Conv-L1_FaceBased_R8.pth,M,1,8,215,64.78566,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,2,8,60,64.571045,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,3,8,60,102.64188,197,Background
SE-Conv-L1_FaceBased_R8.pth,M,4,8,60,85.55174,197,Background
SE-Conv-L1_FaceBased_R8.pth,M,5,8,60,127.59415,112,Background
SE-Conv-L1_FaceBased_R8.pth,M,6,8,215,107.77713,197,Background
SE-Conv-L1_FaceBased_R8.pth,M,7,8,60,33.312134,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,8,8,215,85.236565,197,Background
SE-Conv-L1_FaceBased_R8.pth,M,9,8,215,73.50433,197,Background
SE-Conv-L1_FaceBased_R8.pth,M,10,8,60,89.62907,197,Background
SE-Conv-L1_FaceBased_R8.pth,M,11,8,60,110.13807,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,12,8,60,78.23693,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,13,8,59,105.24376,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,14,8,215,103.53157,181,Background
SE-Conv-L1_FaceBased_R8.pth,M,15,8,215,111.43608,180,Background
SE-Conv-L1_FaceBased_R8.pth,M,16,8,215,122.539215,112,Background
SE-Conv-L1_FaceBased_R8.pth,M,17,8,215,133.1705,164,Background
SE-Conv-L1_FaceBased_R8.pth,M,18,8,215,137.56592,164,Background
SE-Conv-L1_FaceBased_R8.pth,M,19,8,215,132.82,0,Background
SE-Conv-L1_FaceBased_R8.pth,M,20,8,215,120.155304,0,Background
SE-Conv-L1_FaceBased_R8.pth,M,21,8,215,109.10589,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,1,8,25,24.046492,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,2,8,0,0,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,3,8,25,26.070679,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,4,8,25,22.692873,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,5,8,94,17.53052,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,6,8,77,34.488445,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,7,8,26,33.932262,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,8,8,94,20.284029,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,9,8,94,20.660297,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,10,8,77,30.974606,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,11,8,77,17.433517,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,12,8,77,17.424377,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,13,8,77,44.367985,0,Eyes
SE-Conv-L1_FaceBased_R8.pth,N,14,8,43,31.477695,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,15,8,43,29.22499,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,16,8,43,30.963333,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,17,8,26,27.61132,95,Background
SE-Conv-L1_FaceBased_R8.pth,N,18,8,25,27.260895,95,Background
SE-Conv-L1_FaceBased_R8.pth,N,19,8,0,0,0,Background
SE-Conv-L1_FaceBased_R8.pth,N,20,8,0,17.742523,43,Background
SE-Conv-L1_FaceBased_R8.pth,N,21,8,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,1,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,2,16,146,17.501135,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,3,16,112,53.70243,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,4,16,129,55.868393,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,5,16,215,17.234371,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,6,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,7,16,215,17.234371,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,8,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,9,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,10,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,11,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,12,16,146,17.501133,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,13,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,14,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,15,16,146,17.501133,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,16,16,146,33.775314,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,17,16,146,40.29094,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,18,16,43,42.963356,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,19,16,43,40.80713,0,Background
SE-Conv-L1_ObjectBased_R16.pth,E,20,16,146,48.465874,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,E,21,16,146,52.601517,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,Full,1,16,60,53.9955,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,2,16,60,43.276833,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,3,16,60,42.398453,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,4,16,60,40.77854,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,5,16,60,21.71038,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,6,16,60,25.769556,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,7,16,163,17.501135,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,8,16,163,17.501135,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,9,16,77,17.762873,0,Eyes
SE-Conv-L1_ObjectBased_R16.pth,Full,10,16,60,34.101765,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,11,16,77,19.927938,26,Eyes
SE-Conv-L1_ObjectBased_R16.pth,Full,12,16,77,45.698013,26,Eyes
SE-Conv-L1_ObjectBased_R16.pth,Full,13,16,77,17.742523,0,Eyes
SE-Conv-L1_ObjectBased_R16.pth,Full,14,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,15,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,16,16,163,17.742523,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,17,16,60,17.277397,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,18,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,19,16,0,17.501133,26,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,20,16,0,0,0,Background
SE-Conv-L1_ObjectBased_R16.pth,Full,21,16,0,27.18702,26,Background
SE-Conv-L1_ObjectBased_R16.pth,M,1,16,43,56.313114,95,Background
SE-Conv-L1_ObjectBased_R16.pth,M,2,16,59,64.813965,95,Background
SE-Conv-L1_ObjectBased_R16.pth,M,3,16,59,55.838707,95,Background
SE-Conv-L1_ObjectBased_R16.pth,M,4,16,43,69.54724,181,Background
SE-Conv-L1_ObjectBased_R16.pth,M,5,16,59,39.80159,78,Background
SE-Conv-L1_ObjectBased_R16.pth,M,6,16,59,51.23854,146,Background
SE-Conv-L1_ObjectBased_R16.pth,M,7,16,59,41.20546,146,Background
SE-Conv-L1_ObjectBased_R16.pth,M,8,16,59,50.340073,146,Background
SE-Conv-L1_ObjectBased_R16.pth,M,9,16,60,56.424225,181,Background
SE-Conv-L1_ObjectBased_R16.pth,M,10,16,129,26.033733,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,11,16,94,40.540264,0,Eyes
SE-Conv-L1_ObjectBased_R16.pth,M,12,16,128,40.091087,0,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,13,16,94,39.123356,146,Eyes
SE-Conv-L1_ObjectBased_R16.pth,M,14,16,94,26.973267,146,Eyes
SE-Conv-L1_ObjectBased_R16.pth,M,15,16,128,51.07644,146,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,16,16,129,53.231014,164,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,17,16,129,38.691795,43,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,18,16,128,55.030228,181,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,19,16,129,53.832645,181,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,20,16,129,52.260815,181,Nose
SE-Conv-L1_ObjectBased_R16.pth,M,21,16,129,36.158653,146,Nose
SE-Conv-L1_ObjectBased_R16.pth,N,1,16,60,42.0157,95,Background
SE-Conv-L1_ObjectBased_R16.pth,N,2,16,60,36.91342,78,Background
SE-Conv-L1_ObjectBased_R16.pth,N,3,16,60,32.17547,26,Background
SE-Conv-L1_ObjectBased_R16.pth,N,4,16,60,36.908535,95,Background
SE-Conv-L1_ObjectBased_R16.pth,N,5,16,60,57.8591,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,6,16,60,44.62079,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,7,16,60,33.652397,26,Background
SE-Conv-L1_ObjectBased_R16.pth,N,8,16,60,61.459015,26,Background
SE-Conv-L1_ObjectBased_R16.pth,N,9,16,26,71.56796,146,Background
SE-Conv-L1_ObjectBased_R16.pth,N,10,16,26,60.210495,198,Background
SE-Conv-L1_ObjectBased_R16.pth,N,11,16,26,61.53612,215,Background
SE-Conv-L1_ObjectBased_R16.pth,N,12,16,42,48.007957,146,Background
SE-Conv-L1_ObjectBased_R16.pth,N,13,16,42,41.079338,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,14,16,43,37.462044,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,15,16,43,41.213024,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,16,16,43,35.721478,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,17,16,77,39.095093,0,Eyes
SE-Conv-L1_ObjectBased_R16.pth,N,18,16,60,45.611732,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,19,16,60,78.26918,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,20,16,60,79.02864,0,Background
SE-Conv-L1_ObjectBased_R16.pth,N,21,16,60,90.85959,164,Background
SE-Conv-L1_ObjectBased_R2.pth,E,1,2,146,66.25543,0,Nose
SE-Conv-L1_ObjectBased_R2.pth,E,2,2,77,64.0067,0,Eyes
SE-Conv-L1_ObjectBased_R2.pth,E,3,2,146,61.4223,0,Nose
SE-Conv-L1_ObjectBased_R2.pth,E,4,2,163,63.400524,198,Background
SE-Conv-L1_ObjectBased_R2.pth,E,5,2,163,71.21843,78,Background
SE-Conv-L1_ObjectBased_R2.pth,E,6,2,163,57.501804,215,Background
SE-Conv-L1_ObjectBased_R2.pth,E,7,2,129,70.073235,215,Nose
SE-Conv-L1_ObjectBased_R2.pth,E,8,2,129,82.88284,215,Nose
SE-Conv-L1_ObjectBased_R2.pth,E,9,2,163,77.85127,215,Background
SE-Conv-L1_ObjectBased_R2.pth,E,10,2,129,76.59985,215,Nose
SE-Conv-L1_ObjectBased_R2.pth,E,11,2,146,75.71628,216,Nose
